Size Fraction ID,Particle ID,Mineral ID,Volume%,Particle Area,Mineral Area,Weight%,Particle Weight,Mineral Weight
0,242,82,6602,718,474,7025,409563,287718
0,243,46,10000,27,27,10000,18900,18900
0,244,46,10000,515,515,10000,360500,360500
0,245,82,10000,1877,1877,10000,1139339,1139339
0,247,46,9852,3042,2997,9869,2125661,2097900
0,247,47,92,3042,28,85,2125661,18088
0,247,49,56,3042,17,46,2125661,9673
0,248,46,10000,1237,1237,10000,865900,865900
0,249,46,10000,210,210,10000,147000,147000
0,250,51,7965,1366,1088,7967,710104,565760
0,250,55,117,1366,16,105,710104,7472
0,250,56,871,1366,119,875,710104,62118
0,250,57,783,1366,107,787,710104,55854
0,250,58,264,1366,36,266,710104,18900
0,251,46,10000,78,78,10000,54600,54600
0,252,82,10000,39,39,10000,23673,23673
0,253,51,5903,991,585,6024,504967,304200
0,253,55,2048,991,203,1877,504967,94801
0,253,56,1282,991,127,1313,504967,66294
0,253,57,767,991,76,786,504967,39672
0,254,46,9128,218,199,9260,150434,139300
0,254,48,872,218,19,740,150434,11134
0,255,46,10000,726,726,10000,508200,508200
0,256,51,8068,1620,1307,8086,840496,679640
0,256,55,284,1620,46,256,840496,21482
0,256,56,765,1620,124,770,840496,64728
0,256,57,883,1620,143,888,840496,74646
0,257,51,10000,1014,1014,10000,527280,527280
0,258,51,8651,1171,1013,8646,609236,526760
0,258,56,948,1171,111,951,609236,57942
0,258,57,401,1171,47,403,609236,24534
0,261,46,10000,310,310,10000,217000,217000
0,262,82,10000,12,12,10000,7284,7284
0,263,46,10000,824,824,10000,576800,576800
0,265,51,10000,258,258,10000,134160,134160
0,266,1,1170,436,51,632,213715,13515
0,266,51,8830,436,385,9368,213715,200200
0,268,1,4133,1546,639,2846,595001,169335
0,268,2,181,1546,28,200,595001,11872
0,268,7,776,1546,120,579,595001,34440
0,268,51,2607,1546,403,3522,595001,209560
0,268,52,498,1546,77,573,595001,34111
0,268,55,1171,1546,181,1421,595001,84527
0,268,56,395,1546,61,535,595001,31842
0,268,57,239,1546,37,325,595001,19314
0,269,1,1108,1110,123,463,703264,32595
0,269,5,324,1110,36,202,703264,14184
0,269,46,7865,1110,873,8689,703264,611100
0,269,48,532,1110,59,492,703264,34574
0,269,49,171,1110,19,154,703264,10811
0,270,46,9877,2923,2887,9886,2044156,2020900
0,270,47,123,2923,36,114,2044156,23256
0,273,79,10000,326,326,10000,150612,150612
0,274,46,10000,818,818,10000,572600,572600
0,275,80,10000,28,28,10000,11760,11760
0,276,46,10000,214,214,10000,149800,149800
0,277,51,10000,156,156,10000,81120,81120
0,278,46,10000,347,347,10000,242900,242900
0,280,51,5081,675,343,6304,282940,178360
0,280,64,4919,675,332,3696,282940,104580
0,279,51,10000,348,348,10000,180960,180960
0,281,51,10000,445,445,10000,231400,231400
0,118,1,10000,121,121,10000,32065,32065
0,127,1,1034,2987,309,572,1432646,81885
0,127,6,365,2987,109,213,1432646,30520
0,127,7,97,2987,29,58,1432646,8323
0,127,32,13,2987,4,8,1432646,1212
0,127,51,7134,2987,2131,7735,1432646,1108120
0,127,52,295,2987,88,272,1432646,38984
0,127,55,121,2987,36,117,1432646,16812
0,127,56,700,2987,209,762,1432646,109098
0,127,57,121,2987,36,131,1432646,18792
0,127,58,121,2987,36,132,1432646,18900
0,283,33,328,1309,43,144,897162,12900
0,283,46,9542,1309,1249,9745,897162,874300
0,283,48,130,1309,17,111,897162,9962
0,285,31,783,498,39,506,334296,16926
0,285,46,8614,498,429,8983,334296,300300
0,285,49,602,498,30,511,334296,17070
0,286,46,10000,657,657,10000,459900,459900
0,287,33,375,1921,72,235,920013,21600
0,287,51,1936,1921,372,2103,920013,193440
0,287,55,703,1921,135,685,920013,63045
0,287,56,375,1921,72,409,920013,37584
0,287,57,187,1921,36,204,920013,18792
0,287,78,2061,1921,396,2156,920013,198396
0,287,79,4362,1921,838,4208,920013,387156
0,289,46,10000,416,416,10000,291200,291200
0,291,46,10000,465,465,10000,325500,325500
0,292,46,10000,29,29,10000,20300,20300
0,293,51,10000,100,100,10000,52000,52000
0,294,46,10000,633,633,10000,443100,443100
0,295,46,10000,394,394,10000,275800,275800
0,297,51,7861,519,408,7914,268067,212160
0,297,55,713,519,37,645,268067,17279
0,297,56,1426,519,74,1441,268067,38628
0,134,46,10000,75,75,10000,52500,52500
0,144,46,10000,400,400,10000,280000,280000
0,305,46,10000,571,571,10000,399700,399700
0,306,51,10000,12,12,10000,6240,6240
0,308,46,10000,148,148,10000,103600,103600
0,311,82,10000,78,78,10000,47346,47346
0,313,75,493,608,30,411,291945,12000
0,313,78,5444,608,331,5680,291945,165831
0,313,79,4063,608,247,3909,291945,114114
0,314,46,9874,2782,2747,9894,1943410,1922900
0,314,48,126,2782,35,106,1943410,20510
0,315,46,10000,506,506,10000,354200,354200
0,316,51,6860,1462,1003,7034,741523,521560
0,316,55,1532,1462,224,1411,741523,104608
0,316,56,896,1462,131,922,741523,68382
0,316,57,472,1462,69,486,741523,36018
0,316,68,239,1462,35,148,741523,10955
0,318,33,10000,45,45,10000,13500,13500
0,319,30,304,1086,33,178,599549,10659
0,319,46,1888,1086,205,2393,599549,143500
0,319,47,166,1086,18,194,599549,11628
0,319,51,5313,1086,577,5004,599549,300040
0,319,54,212,1086,23,220,599549,13202
0,319,56,1077,1086,117,1019,599549,61074
0,319,57,267,1086,29,252,599549,15138
0,319,58,295,1086,32,280,599549,16800
0,319,59,479,1086,52,459,599549,27508
0,320,51,9558,1651,1578,9556,858666,820560
0,320,57,442,1651,73,444,858666,38106
0,322,51,7255,255,185,7247,132740,96200
0,322,56,1882,255,48,1888,132740,25056
0,322,57,863,255,22,865,132740,11484
0,323,51,8718,1731,1509,8727,899134,784680
0,323,55,150,1731,26,135,899134,12142
0,323,56,774,1731,134,778,899134,69948
0,323,57,358,1731,62,360,899134,32364
0,324,51,9177,1848,1696,9175,961264,881920
0,324,56,557,1848,103,559,961264,53766
0,324,57,265,1848,49,266,961264,25578
0,325,51,9570,1187,1136,9587,616187,590720
0,325,55,177,1187,21,159,616187,9807
0,325,56,253,1187,30,254,616187,15660
0,327,82,10000,622,622,10000,377554,377554
0,329,2,339,1062,36,282,541557,15264
0,329,51,8616,1062,915,8786,541557,475800
0,329,52,527,1062,56,458,541557,24808
0,329,55,518,1062,55,474,541557,25685
0,330,2,50,5772,29,41,2986237,12296
0,330,7,42,5772,24,23,2986237,6888
0,330,51,8067,5772,4656,8108,2986237,2421120
0,330,52,62,5772,36,53,2986237,15948
0,330,55,199,5772,115,180,2986237,53705
0,330,56,716,5772,413,722,2986237,215586
0,330,57,740,5772,427,746,2986237,222894
0,330,58,125,5772,72,127,2986237,37800
0,331,46,10000,56,56,10000,39200,39200
0,333,82,10000,432,432,10000,262224,262224
0,334,46,10000,585,585,10000,409500,409500
0,335,46,10000,646,646,10000,452200,452200
0,337,46,10000,258,258,10000,180600,180600
0,338,46,9888,2232,2207,9906,1559550,1544900
0,338,48,112,2232,25,94,1559550,14650
0,340,46,10000,656,656,10000,459200,459200
0,341,56,10000,54,54,10000,28188,28188
0,149,51,10000,292,292,10000,151840,151840
0,151,51,10000,217,217,10000,112840,112840
0,152,57,10000,31,31,10000,16182,16182
0,343,7,110,2009,22,61,1037902,6314
0,343,51,9074,2009,1823,9133,1037902,947960
0,343,55,179,2009,36,162,1037902,16812
0,343,56,637,2009,128,644,1037902,66816
0,346,46,10000,988,988,10000,691600,691600
0,347,46,10000,53,53,10000,37100,37100
0,349,82,10000,1630,1630,10000,989410,989410
0,350,46,10000,242,242,10000,169400,169400
0,351,51,7482,830,621,7561,427110,322920
0,351,55,1084,830,90,984,427110,42030
0,351,56,1265,830,105,1283,427110,54810
0,351,58,169,830,14,172,427110,7350
0,352,82,10000,2530,2530,10000,1535710,1535710
0,353,51,9558,1063,1016,9601,550269,528320
0,353,55,442,1063,47,399,550269,21949
0,354,46,10000,540,540,10000,378000,378000
0,355,51,8841,1967,1739,8837,1023296,904280
0,355,56,1159,1967,228,1163,1023296,119016
0,356,46,10000,371,371,10000,259700,259700
0,357,78,10000,1008,1008,10000,505008,505008
0,359,20,167,5094,85,95,3052889,29070
0,359,72,71,5094,36,41,3052889,12456
0,359,73,47,5094,24,24,3052889,7320
0,359,82,9715,5094,4949,9840,3052889,3004043
0,361,30,78,4630,36,48,2398496,11628
0,361,51,9006,4630,4170,9041,2398496,2168400
0,361,55,112,4630,52,101,2398496,24284
0,361,56,648,4630,300,653,2398496,156600
0,361,57,156,4630,72,157,2398496,37584
0,362,30,170,8598,146,107,4422533,47158
0,362,51,8311,8598,7146,8402,4422533,3715920
0,362,55,473,8598,407,430,4422533,190069
0,362,56,636,8598,547,646,4422533,285534
0,362,57,368,8598,316,373,4422533,164952
0,362,58,42,8598,36,43,4422533,18900
0,363,46,10000,10,10,10000,7000,7000
0,364,46,9698,1456,1412,9746,1014184,988400
0,364,48,302,1456,44,254,1014184,25784
0,365,51,9033,4769,4308,9030,2480802,2240160
0,365,56,510,4769,243,511,2480802,126846
0,365,57,457,4769,218,459,2480802,113796
0,366,33,6147,109,67,5061,39714,20100
0,366,55,3853,109,42,4939,39714,19614
0,161,51,10000,49,49,10000,25480,25480
0,162,51,10000,68,68,10000,35360,35360
0,164,51,8185,744,609,8180,387150,316680
0,164,56,1815,744,135,1820,387150,70470
0,368,46,8742,302,264,8944,206612,184800
0,368,54,1258,302,38,1056,206612,21812
0,369,46,6776,245,166,7069,164385,116200
0,369,47,1714,245,42,1651,164385,27132
0,369,49,1510,245,37,1281,164385,21053
0,371,46,10000,354,354,10000,247800,247800
0,373,26,469,789,37,273,406789,11100
0,373,29,1648,789,130,1032,406789,41990
0,373,30,1939,789,153,1215,406789,49419
0,373,31,317,789,25,267,406789,10850
0,373,32,456,789,36,268,406789,10908
0,373,46,4829,789,381,6556,406789,266700
0,373,48,342,789,27,389,406789,15822
0,374,46,10000,340,340,10000,238000,238000
0,165,51,6589,768,506,6703,392569,263120
0,165,55,1732,768,133,1582,392569,62111
0,165,56,1133,768,87,1157,392569,45414
0,165,57,547,768,42,558,392569,21924
0,168,51,7476,210,157,7674,106391,81640
0,168,55,2524,210,53,2326,106391,24751
0,376,32,266,940,25,117,648075,7575
0,376,46,9734,940,915,9883,648075,640500
0,181,51,8301,1095,909,8295,569841,472680
0,181,56,1160,1095,127,1163,569841,66294
0,181,57,329,1095,36,330,569841,18792
0,181,58,210,1095,23,212,569841,12075
0,184,51,8789,256,225,8785,133182,117000
0,184,57,1211,256,31,1215,133182,16182
0,380,11,9579,2401,2300,9551,866885,828000
0,380,12,421,2401,101,449,866885,38885
0,381,46,10000,312,312,10000,218400,218400
0,382,46,10000,41,41,10000,28700,28700
0,383,46,2412,4072,982,3021,2275452,687400
0,383,47,42,4072,17,48,2275452,10982
0,383,48,42,4072,17,44,2275452,9962
0,383,51,5430,4072,2211,5053,2275452,1149720
0,383,54,255,4072,104,262,2275452,59696
0,383,55,1314,4072,535,1098,2275452,249845
0,383,56,115,4072,47,108,2275452,24534
0,383,57,133,4072,54,124,2275452,28188
0,383,58,258,4072,105,242,2275452,55125
0,386,46,10000,89,89,10000,62300,62300
0,388,46,10000,680,680,10000,476000,476000
0,389,21,224,1874,42,138,1202818,16590
0,389,30,1025,1874,192,516,1202818,62016
0,389,31,139,1874,26,94,1202818,11284
