Size Fraction ID,Particle ID,Mineral ID,Volume%,Particle Area,Mineral Area,Weight%,Particle Weight,Mineral Weight
0,5591,34,6404,228,146,6404,64410,41245
0,5591,35,3596,228,82,3596,64410,23165
0,5593,9,8696,23,20,7706,6800,5240
0,5593,51,1304,23,3,2294,6800,1560
0,5598,34,10000,19,19,10000,5368,5368
0,5601,34,10000,59,59,10000,16668,16668
0,15286,33,10000,191,191,10000,57300,57300
0,15287,82,10000,13,13,10000,7891,7891
0,15288,16,10000,24,24,10000,8352,8352
0,5604,7,600,867,52,586,254772,14924
0,5604,8,5479,867,475,4773,254772,121600
0,5604,33,692,867,60,707,254772,18000
0,5604,34,2042,867,177,1963,254772,50003
0,5604,52,196,867,17,296,254772,7531
0,5604,55,484,867,42,770,254772,19614
0,5604,58,507,867,44,907,254772,23100
0,5605,8,10000,2,2,10000,512,512
0,5608,34,10000,28,28,10000,7910,7910
0,5613,34,10000,141,141,10000,39833,39833
0,15295,51,10000,10,10,10000,5200,5200
0,15296,1,9463,2048,1938,9360,548688,513570
0,15296,4,352,2048,72,381,548688,20880
0,15296,51,78,2048,16,152,548688,8320
0,15296,71,107,2048,22,108,548688,5918
0,15297,30,10000,18,18,10000,5814,5814
0,15298,19,9140,314,287,9060,98204,88970
0,15298,20,860,314,27,940,98204,9234
0,15299,40,10000,38,38,10000,13794,13794
0,15302,1,10000,1169,1169,10000,309785,309785
0,15306,29,10000,20,20,10000,6460,6460
0,15307,20,10000,94,94,10000,32148,32148
0,15308,51,10000,16,16,10000,8320,8320
0,15312,2,1737,190,33,2216,63129,13992
0,15312,4,1947,190,37,1700,63129,10730
0,15312,19,2579,190,49,2406,63129,15190
0,15312,24,3737,190,71,3678,63129,23217
0,5614,8,8719,359,313,8574,93456,80128
0,5614,33,529,359,19,610,93456,5700
0,5614,35,752,359,27,816,93456,7628
0,5616,8,10000,78,78,10000,19968,19968
0,15316,20,10000,37,37,10000,12654,12654
0,15317,68,10000,49,49,10000,15337,15337
0,15318,20,10000,39,39,10000,13338,13338
0,15320,7,10000,27,27,10000,7749,7749
0,15321,1,9650,543,524,9622,144313,138860
0,15321,7,350,543,19,378,144313,5453
0,15323,33,10000,24,24,10000,7200,7200
0,15324,20,10000,220,220,10000,75240,75240
0,15325,9,10000,85,85,10000,22270,22270
0,15326,1,10000,436,436,10000,115540,115540
0,15327,9,3182,44,14,3157,11618,3668
0,15327,10,6818,44,30,6843,11618,7950
0,15330,8,10000,84,84,10000,21504,21504
0,15331,11,10000,33,33,10000,11880,11880
0,15332,1,751,493,37,397,246925,9805
0,15332,51,9249,493,456,9603,246925,237120
0,15333,73,10000,23,23,10000,7015,7015
0,15336,20,236,254,6,285,72112,2052
0,15336,34,9764,254,248,9715,72112,70060
0,15337,55,10000,53,53,10000,24751,24751
0,15338,2,313,2043,64,371,732172,27136
0,15338,11,7934,2043,1621,7970,732172,583560
0,15338,20,1557,2043,318,1485,732172,108756
0,15338,22,196,2043,40,174,732172,12720
0,15339,73,10000,61,61,10000,18605,18605
0,15341,7,115,1302,15,101,427506,4305
0,15341,11,54,1302,7,59,427506,2520
0,15341,19,1974,1302,257,1864,427506,79670
0,15341,20,3180,1302,414,3312,427506,141588
0,15341,23,230,1302,30,256,427506,10950
0,15341,29,4124,1302,537,4057,427506,173451
0,15341,32,215,1302,28,198,427506,8484
0,15341,55,108,1302,14,153,427506,6538
0,15343,7,10000,10,10,10000,2870,2870
0,15346,1,4172,1443,602,3909,408109,159530
0,15346,6,1344,1443,194,1331,408109,54320
0,15346,7,2626,1443,379,2665,408109,108773
0,15346,30,367,1443,53,419,408109,17119
0,15346,31,256,1443,37,393,408109,16058
0,15346,32,187,1443,27,200,408109,8181
0,15346,33,582,1443,84,617,408109,25200
0,15346,35,464,1443,67,464,408109,18928
0,15347,1,10000,1182,1182,10000,313230,313230
0,15351,11,6729,1596,1074,6837,565484,386640
0,15351,13,1867,1596,298,1813,565484,102512
0,15351,15,614,1596,98,603,565484,34104
0,15351,16,301,1596,48,295,565484,16704
0,15351,19,226,1596,36,197,565484,11160
0,15351,20,263,1596,42,254,565484,14364
0,15352,19,5686,153,87,5381,50117,26970
0,15352,20,2680,153,41,2798,50117,14022
0,15352,23,1634,153,25,1821,50117,9125
0,15353,11,10000,26,26,10000,9360,9360
0,15355,34,10000,30,30,10000,8475,8475
0,15354,48,10000,22,22,10000,12892,12892
0,15357,24,10000,61,61,10000,19947,19947
0,15358,23,3730,126,47,3991,42988,17155
0,15358,24,6270,126,79,6009,42988,25833
0,5619,33,10000,16,16,10000,4800,4800
0,5622,33,10000,42,42,10000,12600,12600
0,15360,20,10000,15,15,10000,5130,5130
0,15362,7,10000,16,16,10000,4592,4592
0,15363,73,10000,589,589,10000,179645,179645
0,15364,1,10000,14,14,10000,3710,3710
0,15367,2,10000,26,26,10000,11024,11024
0,15369,20,10000,21,21,10000,7182,7182
0,15370,19,1378,283,39,1195,101150,12090
0,15370,23,8622,283,244,8805,101150,89060
0,15371,20,10000,71,71,10000,24282,24282
0,15373,19,10000,105,105,10000,32550,32550
0,15375,14,10000,36,36,10000,13680,13680
0,15376,20,10000,20,20,10000,6840,6840
0,15378,19,8123,325,264,8084,101238,81840
0,15378,22,1877,325,61,1916,101238,19398
0,15379,13,10000,18,18,10000,6192,6192
0,15380,21,10000,24,24,10000,9480,9480
0,15381,29,10000,35,35,10000,11305,11305
0,5624,30,10000,211,211,10000,68153,68153
0,5625,30,10000,74,74,10000,23902,23902
0,15383,1,738,4837,357,735,1287210,94605
0,15383,6,246,4837,119,259,1287210,33320
0,15383,7,198,4837,96,214,1287210,27552
0,15383,9,2723,4837,1317,2681,1287210,345054
0,15383,10,5853,4837,2831,5828,1287210,750215
0,15383,29,145,4837,70,176,1287210,22610
0,15383,32,35,4837,17,40,1287210,5151
0,15383,33,27,4837,13,30,1287210,3900
0,15383,35,35,4837,17,37,1287210,4803
0,15384,33,10000,20,20,10000,6000,6000
0,15385,1,8034,178,143,7905,47940,37895
0,15385,7,1966,178,35,2095,47940,10045
0,15388,1,6459,2132,1377,6105,597755,364905
0,15388,6,352,2132,75,351,597755,21000
0,15388,7,652,2132,139,667,597755,39893
0,15388,29,141,2132,30,162,597755,9690
0,15388,30,1773,2132,378,2043,597755,122094
0,15388,32,427,2132,91,461,597755,27573
0,15388,33,197,2132,42,211,597755,12600
0,15389,33,10000,42,42,10000,12600,12600
0,15390,11,10000,65,65,10000,23400,23400
0,15393,20,1935,155,30,1610,63739,10260
0,15393,30,2194,155,34,1723,63739,10982
0,15393,55,5871,155,91,6667,63739,42497
0,15394,20,10000,122,122,10000,41724,41724
0,15395,8,10000,16,16,10000,4096,4096
0,15397,20,7847,808,634,7957,272501,216828
0,15397,29,1869,808,151,1790,272501,48773
0,15397,33,285,808,23,253,272501,6900
0,15398,20,10000,16,16,10000,5472,5472
0,15402,10,10000,19,19,10000,5035,5035
0,15403,80,10000,16,16,10000,6720,6720
0,15404,1,10000,23,23,10000,6095,6095
0,15406,9,4603,63,29,4575,16608,7598
0,15406,10,5397,63,34,5425,16608,9010
0,15410,30,10000,10,10,10000,3230,3230
0,15411,19,10000,25,25,10000,7750,7750
0,15412,2,10000,11,11,10000,4664,4664
0,15414,22,2321,168,39,2083,59541,12402
0,15414,30,5417,168,91,4937,59541,29393
0,15414,55,2262,168,38,2980,59541,17746
0,15416,79,10000,27,27,10000,12474,12474
0,15417,33,10000,20,20,10000,6000,6000
0,15419,20,526,152,8,553,49446,2736
0,15419,22,2763,152,42,2701,49446,13356
0,15419,24,6711,152,102,6746,49446,33354
0,15421,18,104,2013,21,110,690083,7602
0,15421,20,8530,2013,1717,8509,690083,587214
0,15421,21,204,2013,41,235,690083,16195
0,15421,22,586,2013,118,544,690083,37524
0,15421,23,308,2013,62,328,690083,22630
0,15421,30,179,2013,36,169,690083,11628
0,15421,43,89,2013,18,106,690083,7290
0,15422,10,10000,25,25,10000,6625,6625
0,15423,13,6776,214,145,6874,72562,49880
0,15423,15,1589,214,34,1631,72562,11832
0,15423,19,1636,214,35,1495,72562,10850
0,15424,20,10000,31,31,10000,10602,10602
0,15425,11,7904,167,132,7979,59560,47520
0,15425,13,2096,167,35,2021,59560,12040
0,15426,19,10000,26,26,10000,8060,8060
0,15427,19,1992,256,51,1744,90635,15810
0,15427,23,8008,256,205,8256,90635,74825
0,15428,30,10000,22,22,10000,7106,7106
0,15429,22,6639,119,79,6767,37122,25122
0,15429,33,3361,119,40,3233,37122,12000
0,15431,8,3311,305,101,2870,90083,25856
0,15431,42,164,305,5,215,90083,1940
0,15431,68,6525,305,199,6914,90083,62287
0,15432,19,10000,15,15,10000,4650,4650
0,15433,1,10000,158,158,10000,41870,41870
0,15441,34,10000,18,18,10000,5085,5085
0,15444,2,10000,22,22,10000,9328,9328
0,15445,68,10000,17,17,10000,5321,5321
0,15446,1,10000,116,116,10000,30740,30740
0,15448,19,10000,13,13,10000,4030,4030
0,15450,2,1295,193,25,1454,72904,10600
0,15450,7,5285,193,102,4015,72904,29274
0,15450,52,933,193,18,1094,72904,7974
0,15450,57,2487,193,48,3437,72904,25056
0,15451,1,10000,12,12,10000,3180,3180
0,15456,35,10000,30,30,10000,8475,8475
0,15458,23,10000,65,65,10000,23725,23725
0,15466,20,10000,31,31,10000,10602,10602
0,15468,55,10000,11,11,10000,5137,5137
0,11952,55,10000,45,45,10000,21015,21015
0,15470,30,10000,12,12,10000,3876,3876
0,15473,1,10000,12,12,10000,3180,3180
0,15477,1,10000,42,42,10000,11130,11130
0,15478,8,2905,179,52,2756,48308,13312
0,15478,9,2402,179,43,2332,48308,11266
0,15478,34,4693,179,84,4912,48308,23730
0,15479,11,7029,175,123,7108,62296,44280
0,15479,13,1143,175,20,1104,62296,6880
0,15479,16,1829,175,32,1788,62296,11136
0,15480,28,10000,38,38,10000,9994,9994
0,15482,10,10000,54,54,10000,14310,14310
0,15485,10,10000,116,116,10000,30740,30740
0,15488,11,6190,63,39,5969,23520,14040
0,15488,21,3810,63,24,4031,23520,9480
0,15489,20,10000,31,31,10000,10602,10602
0,15490,20,10000,93,93,10000,31806,31806
0,15492,2,2206,417,92,2494,156419,39008
0,15492,7,2854,417,119,2183,156419,34153
0,15492,20,959,417,40,875,156419,13680
0,15492,29,1079,417,45,929,156419,14535
0,15492,52,1463,417,61,1728,156419,27023
0,15492,55,1439,417,60,1791,156419,28020
0,15494,3,10000,37,37,10000,9805,9805
0,15495,35,10000,35,35,10000,9888,9888
0,15497,12,10000,17,17,10000,6545,6545
0,15498,20,6930,114,79,6615,40843,27018
0,15498,21,3070,114,35,3385,40843,13825
0,15500,11,7660,188,144,7750,66888,51840
0,15500,20,2340,188,44,2250,66888,15048
0,15502,7,10000,26,26,10000,7462,7462
0,15503,11,1203,158,19,1537,44509,6840
0,15503,70,8797,158,139,8463,44509,37669
0,15506,1,10000,15,15,10000,3975,3975
0,15508,11,10000,16,16,10000,5760,5760
0,15509,6,10000,25,25,10000,7000,7000
0,15510,1,10000,179,179,10000,47435,47435
0,15514,11,10000,13,13,10000,4680,4680
0,15516,64,10000,22,22,10000,6930,6930
0,15518,20,10000,34,34,10000,11628,11628
0,15519,34,10000,15,15,10000,4238,4238
0,15520,19,10000,20,20,10000,6200,6200
0,15522,6,10000,24,24,10000,6720,6720
0,15523,6,2088,182,38,1981,53701,10640
0,15523,7,4451,182,81,4329,53701,23247
0,15523,22,3242,182,59,3494,53701,18762
0,15523,28,220,182,4,196,53701,1052
0,15524,20,10000,10,10,10000,3420,3420
0,15525,1,10000,53,53,10000,14045,14045
0,15527,8,10000,26,26,10000,6656,6656
0,15532,1,10000,39,39,10000,10335,10335
0,5629,8,8000,25,20,7399,6920,5120
0,5629,11,2000,25,5,2601,6920,1800
0,5637,6,5825,103,60,5558,30226,16800
0,5637,8,874,103,9,762,30226,2304
0,5637,32,2816,103,29,2907,30226,8787
0,5637,55,485,103,5,773,30226,2335
0,5641,8,10000,25,25,10000,6400,6400
0,15534,20,10000,17,17,10000,5814,5814
0,15537,73,10000,156,156,10000,47580,47580
0,15538,20,10000,47,47,10000,16074,16074
0,5642,11,10000,43,43,10000,15480,15480
0,5644,11,10000,19,19,10000,6840,6840
0,5646,11,10000,33,33,10000,11880,11880
0,15541,19,10000,15,15,10000,4650,4650
0,15542,1,10000,22,22,10000,5830,5830
0,15544,11,10000,28,28,10000,10080,10080
0,15545,20,10000,14,14,10000,4788,4788
0,15548,51,10000,116,116,10000,60320,60320
0,15549,59,10000,22,22,10000,11638,11638
0,15550,11,2000,120,24,2212,39054,8640
0,15550,20,2833,120,34,2977,39054,11628
0,15550,32,5167,120,62,4810,39054,18786
0,15552,24,10000,46,46,10000,15042,15042
0,15553,23,10000,10,10,10000,3650,3650
0,15554,11,10000,25,25,10000,9000,9000
0,15555,23,10000,29,29,10000,10585,10585
0,15556,20,10000,28,28,10000,9576,9576
0,15558,29,10000,215,215,10000,69445,69445
0,5648,1,5238,21,11,5039,5785,2915
0,5648,7,4762,21,10,4961,5785,2870
0,5657,1,7904,229,181,7769,61741,47965
0,5657,7,2096,229,48,2231,61741,13776
0,15562,10,8289,76,63,7897,21141,16695
0,15562,20,1711,76,13,2103,21141,4446
0,15563,9,10000,15,15,10000,3930,3930
0,15565,13,10000,11,11,10000,3784,3784
0,15566,34,10000,32,32,10000,9040,9040
0,15570,39,10000,23,23,10000,8188,8188
0,15572,33,10000,23,23,10000,6900,6900
0,15573,19,10000,32,32,10000,9920,9920
0,15574,20,10000,26,26,10000,8892,8892
0,15575,33,10000,45,45,10000,13500,13500
0,15576,55,10000,13,13,10000,6071,6071
0,15578,29,2116,723,153,2099,235450,49419
0,15578,30,2725,723,197,2703,235450,63631
0,15578,32,1355,723,98,1261,235450,29694
0,15578,33,1494,723,108,1376,235450,32400
0,15578,34,207,723,15,180,235450,4238
0,15578,35,1217,723,88,1056,235450,24860
0,15578,55,553,723,40,793,235450,18680
0,15578,57,332,723,24,532,235450,12528
0,5660,23,7903,62,49,8080,22136,17885
0,5660,24,2097,62,13,1920,22136,4251
0,5663,24,10000,15,15,10000,4905,4905
0,15580,36,10000,28,28,10000,9884,9884
0,15581,11,145,2767,40,151,950499,14400
0,15581,20,7033,2767,1946,7002,950499,665532
0,15581,21,94,2767,26,108,950499,10270
0,15581,29,2100,2767,581,1974,950499,187663
0,15581,31,549,2767,152,694,950499,65968
0,15581,32,80,2767,22,70,950499,6666
0,15583,7,10000,34,34,10000,9758,9758
0,15584,68,10000,79,79,10000,24727,24727
0,15585,20,10000,64,64,10000,21888,21888
0,15587,19,10000,14,14,10000,4340,4340
0,15588,10,10000,73,73,10000,19345,19345
0,15589,1,10000,11,11,10000,2915,2915
0,15592,1,10000,12,12,10000,3180,3180
0,15594,1,10000,1024,1024,10000,271360,271360
0,15596,19,10000,31,31,10000,9610,9610
0,15597,11,10000,12,12,10000,4320,4320
0,15598,23,10000,16,16,10000,5840,5840
0,15599,7,10000,25,25,10000,7175,7175
0,15600,24,10000,140,140,10000,45780,45780
0,15601,19,10000,29,29,10000,8990,8990
0,15602,29,10000,35,35,10000,11305,11305
0,15604,20,10000,28,28,10000,9576,9576
0,15606,8,3288,146,48,3212,38258,12288
0,15606,10,6712,146,98,6788,38258,25970
0,15609,51,10000,10,10,10000,5200,5200
0,15611,34,10000,38,38,10000,10735,10735
0,15612,6,10000,18,18,10000,5040,5040
0,15614,19,10000,12,12,10000,3720,3720
0,15615,55,10000,16,16,10000,7472,7472
0,15616,1,10000,68,68,10000,18020,18020
0,15619,11,10000,33,33,10000,11880,11880
0,15622,20,7180,461,331,6988,161985,113202
0,15622,21,586,461,27,658,161985,10665
0,15622,22,1453,461,67,1315,161985,21306
0,15622,55,781,461,36,1038,161985,16812
0,15621,51,10000,40,40,10000,20800,20800
0,15623,9,10000,120,120,10000,31440,31440
0,15625,20,10000,62,62,10000,21204,21204
0,15626,33,10000,21,21,10000,6300,6300
0,15630,8,3030,33,10,2706,9460,2560
0,15630,33,6970,33,23,7294,9460,6900
0,15632,20,580,69,4,621,22038,1368
0,15632,22,9420,69,65,9379,22038,20670
0,5668,34,949,137,13,961,38231,3673
0,5668,35,6058,137,83,6133,38231,23448
0,5668,69,2993,137,41,2906,38231,11111
0,5670,34,10000,290,290,10000,81925,81925
0,5673,34,10000,25,25,10000,7063,7063
0,5674,34,10000,11,11,10000,3108,3108
0,15634,11,1213,239,29,1338,78024,10440
0,15634,23,2301,239,55,2573,78024,20075
0,15634,29,3347,239,80,3312,78024,25840
0,15634,32,1757,239,42,1631,78024,12726
0,15634,70,1381,239,33,1146,78024,8943
0,15635,10,10000,23,23,10000,6095,6095
0,15637,20,10000,10,10,10000,3420,3420
0,15641,10,8685,213,185,8537,57425,49025
0,15641,33,1315,213,28,1463,57425,8400
0,15642,9,4513,565,255,4466,149590,66810
0,15642,10,4850,565,274,4854,149590,72610
0,15642,34,637,565,36,680,149590,10170
0,15643,1,10000,43,43,10000,11395,11395
0,15645,23,10000,21,21,10000,7665,7665
0,5677,34,10000,15,15,10000,4238,4238
0,5678,34,10000,72,72,10000,20340,20340
0,15650,34,10000,31,31,10000,8758,8758
0,15651,9,10000,59,59,10000,15458,15458
0,15652,1,10000,68,68,10000,18020,18020
0,15653,8,3525,139,49,3014,41614,12544
0,15653,30,6475,139,90,6986,41614,29070
0,15656,69,10000,142,142,10000,38482,38482
0,15660,13,7531,81,61,7472,28084,20984
0,15660,17,2469,81,20,2528,28084,7100
0,15661,29,10000,10,10,10000,3230,3230
0,15662,24,571,1104,63,681,302592,20601
0,15662,28,136,1104,15,130,302592,3945
0,15662,69,8451,1104,933,8356,302592,252843
0,15662,70,842,1104,93,833,302592,25203
0,15663,30,10000,14,14,10000,4522,4522
0,15664,23,10000,25,25,10000,9125,9125
0,15665,69,9851,1546,1523,9851,418966,412733
0,15665,70,149,1546,23,149,418966,6233
0,15666,30,10000,22,22,10000,7106,7106
0,15667,19,10000,29,29,10000,8990,8990
0,15668,30,10000,50,50,10000,16150,16150
0,15669,68,10000,17,17,10000,5321,5321
0,15672,19,10000,40,40,10000,12400,12400
0,15673,20,10000,20,20,10000,6840,6840
0,15674,34,10000,22,22,10000,6215,6215
0,15675,19,10000,22,22,10000,6820,6820
0,15679,1,10000,10,10,10000,2650,2650
0,15680,30,10000,26,26,10000,8398,8398
0,15681,1,10000,14,14,10000,3710,3710
0,15683,68,10000,20,20,10000,6260,6260
0,5683,9,3546,5130,1819,3052,1561534,476578
0,5683,10,115,5130,59,100,1561534,15635
0,5683,19,2101,5130,1078,2140,1561534,334180
0,5683,20,505,5130,259,567,1561534,88578
0,5683,21,10,5130,5,13,1561534,1975
0,5683,22,19,5130,10,20,1561534,3180
0,5683,23,1684,5130,864,2020,1561534,315360
0,5683,25,18,5130,9,18,1561534,2835
0,5683,28,288,5130,148,249,1561534,38924
0,5683,29,302,5130,155,321,1561534,50065
0,5683,30,717,5130,368,761,1561534,118864
0,5683,32,602,5130,309,600,1561534,93627
0,5683,52,18,5130,9,26,1561534,3987
0,5683,55,74,5130,38,114,1561534,17746
0,5684,10,5000,10,5,4545,2915,1325
0,5684,22,5000,10,5,5455,2915,1590
0,15687,29,8323,471,392,8323,152133,126616
0,15687,30,1677,471,79,1677,152133,25517
0,15688,71,10000,49,49,10000,13181,13181
0,15691,11,10000,35,35,10000,12600,12600
0,15693,51,6000,10,6,5991,5208,3120
0,15693,57,4000,10,4,4009,5208,2088
0,15695,23,10000,13,13,10000,4745,4745
0,15696,9,7264,201,146,7241,52827,38252
0,15696,10,2736,201,55,2759,52827,14575
0,15698,77,10000,36,36,10000,14400,14400
0,15700,10,10000,127,127,10000,33655,33655
0,15699,33,10000,32,32,10000,9600,9600
0,15704,7,10000,16,16,10000,4592,4592
0,15705,9,10000,59,59,10000,15458,15458
0,15707,19,10000,59,59,10000,18290,18290
0,15708,32,7344,64,47,7363,19341,14241
0,15708,33,2656,64,17,2637,19341,5100
0,15709,77,10000,18,18,10000,7200,7200
0,15711,68,10000,32,32,10000,10016,10016
0,5686,33,5152,264,136,4318,94488,40800
0,5686,35,1250,264,33,987,94488,9323
0,5686,55,3598,264,95,4695,94488,44365
0,5688,55,10000,20,20,10000,9340,9340
0,15715,19,10000,38,38,10000,11780,11780
0,15716,8,10000,639,639,10000,163584,163584
0,15717,30,10000,29,29,10000,9367,9367
0,15718,19,3023,172,52,2867,56236,16120
0,15718,23,3314,172,57,3700,56236,20805
0,15718,24,1977,172,34,1977,56236,11118
0,15718,34,1686,172,29,1457,56236,8193
0,15721,30,10000,48,48,10000,15504,15504
0,15722,23,10000,24,24,10000,8760,8760
0,15723,10,10000,110,110,10000,29150,29150
0,15724,20,9621,132,127,9368,46364,43434
0,15724,48,379,132,5,632,46364,2930
0,15726,20,10000,23,23,10000,7866,7866
0,15728,33,10000,44,44,10000,13200,13200
0,15729,70,10000,47,47,10000,12737,12737
0,5690,33,10000,23,23,10000,6900,6900
0,5693,33,10000,26,26,10000,7800,7800
0,15731,11,6034,474,286,6139,167712,102960
0,15731,13,3544,474,168,3446,167712,57792
0,15731,16,422,474,20,415,167712,6960
0,15734,35,10000,22,22,10000,6215,6215
0,15737,19,10000,27,27,10000,8370,8370
0,15740,20,10000,20,20,10000,6840,6840
0,15742,1,10000,68,68,10000,18020,18020
0,5699,20,8565,209,179,8633,70908,61218
0,5699,30,1435,209,30,1367,70908,9690
0,5700,11,4395,157,69,4450,55815,24840
0,5700,13,2357,157,37,2280,55815,12728
0,5700,20,1019,157,16,980,55815,5472
0,5700,23,2229,157,35,2289,55815,12775
0,15746,20,10000,84,84,10000,28728,28728
0,15747,51,10000,15,15,10000,7800,7800
0,15748,6,10000,19,19,10000,5320,5320
0,15749,1,10000,23,23,10000,6095,6095
0,15752,1,10000,15,15,10000,3975,3975
0,15751,55,10000,57,57,10000,26619,26619
0,15753,11,10000,28,28,10000,10080,10080
0,15754,9,10000,23,23,10000,6026,6026
0,15755,19,10000,22,22,10000,6820,6820
0,15756,7,10000,10,10,10000,2870,2870
0,15759,1,4369,103,45,4388,27175,11925
0,15759,9,3883,103,40,3856,27175,10480
0,15759,10,1748,103,18,1755,27175,4770
0,15760,20,10000,55,55,10000,18810,18810
0,15762,19,10000,53,53,10000,16430,16430
0,15763,20,7802,91,71,7689,31582,24282
0,15763,23,2198,91,20,2311,31582,7300
0,15764,19,10000,17,17,10000,5270,5270
0,15766,11,10000,52,52,10000,18720,18720
0,15765,68,10000,38,38,10000,11894,11894
0,15769,1,10000,13,13,10000,3445,3445
0,15777,19,10000,24,24,10000,7440,7440
0,15781,8,10000,24,24,10000,6144,6144
0,15785,51,10000,12,12,10000,6240,6240
0,15786,57,10000,21,21,10000,10962,10962
0,15790,8,10000,10,10,10000,2560,2560
0,5702,1,10000,8,8,10000,2120,2120
0,5704,1,10000,46,46,10000,12190,12190
0,5708,1,10000,134,134,10000,35510,35510
0,15793,20,10000,69,69,10000,23598,23598
0,15794,7,6039,207,125,6076,59040,35875
0,15794,34,3961,207,82,3924,59040,23165
0,15795,20,10000,67,67,10000,22914,22914
0,5710,9,10000,9,9,10000,2358,2358
0,5711,9,10000,6,6,10000,1572,1572
0,5716,9,429,280,12,424,74164,3144
0,5716,10,9571,280,268,9576,74164,71020
0,15797,29,10000,10,10,10000,3230,3230
0,15801,20,10000,25,25,10000,8550,8550
0,15802,51,10000,33,33,10000,17160,17160
0,15803,11,10000,214,214,10000,77040,77040
0,15804,20,10000,13,13,10000,4446,4446
0,15807,34,10000,12,12,10000,3390,3390
0,15808,68,10000,30,30,10000,9390,9390
0,15809,10,10000,13,13,10000,3445,3445
0,15810,30,10000,18,18,10000,5814,5814
0,15811,31,10000,37,37,10000,16058,16058
0,15814,23,10000,24,24,10000,8760,8760
0,15817,7,10000,34,34,10000,9758,9758
0,15820,64,10000,36,36,10000,11340,11340
0,15824,12,10000,42,42,10000,16170,16170
0,15825,19,7160,338,242,6956,107852,75020
0,15825,20,2840,338,96,3044,107852,32832
0,15827,19,10000,12,12,10000,3720,3720
0,15830,1,10000,13,13,10000,3445,3445
0,15832,20,10000,10,10,10000,3420,3420
0,15833,20,10000,30,30,10000,10260,10260
0,15836,20,10000,25,25,10000,8550,8550
0,5742,11,8442,231,195,8504,82548,70200
0,5742,13,779,231,18,750,82548,6192
0,5742,20,779,231,18,746,82548,6156
0,16008,32,620,129,8,636,38089,2424
0,16011,77,10000,718,718,10000,287200,287200
0,16013,11,10000,45,45,10000,16200,16200
0,16014,11,10000,147,147,10000,52920,52920
0,16016,20,10000,11,11,10000,3762,3762
0,16019,33,10000,12,12,10000,3600,3600
0,16023,68,10000,51,51,10000,15963,15963
0,16024,1,10000,16,16,10000,4240,4240
0,16025,73,10000,1655,1655,10000,504775,504775
0,5813,7,1182,694,82,1031,228284,23534
0,5813,20,6427,694,446,6682,228284,152532
0,5813,22,1844,694,128,1783,228284,40704
0,5813,32,548,694,38,504,228284,11514
0,5814,20,10000,133,133,10000,45486,45486
0,16031,13,8376,511,428,8327,176813,147232
0,16031,16,822,511,42,827,176813,14616
0,16031,23,802,511,41,846,176813,14965
0,16032,55,10000,43,43,10000,20081,20081
0,16034,19,9113,203,185,9092,63074,57350
0,16034,22,887,203,18,908,63074,5724
0,16035,8,10000,13,13,10000,3328,3328
0,16040,6,10000,41,41,10000,11480,11480
0,5815,10,772,1787,138,630,580806,36570
0,5815,11,739,1787,132,818,580806,47520
0,5815,13,123,1787,22,130,580806,7568
0,5815,15,145,1787,26,156,580806,9048
0,5815,20,2199,1787,393,2314,580806,134406
0,5815,22,101,1787,18,99,580806,5724
0,5815,23,2787,1787,498,3130,580806,181770
0,5815,34,3134,1787,560,2724,580806,158200
0,5816,11,3333,3,1,3303,1090,360
0,5816,23,6667,3,2,6697,1090,730
0,5821,10,1375,80,11,1110,26260,2915
0,5821,11,250,80,2,274,26260,720
0,5821,18,625,80,5,689,26260,1810
0,5821,23,5000,80,40,5560,26260,14600
0,5821,34,2750,80,22,2367,26260,6215
0,5824,10,1031,97,10,872,30406,2650
0,5824,18,1340,97,13,1548,30406,4706
0,5824,23,2680,97,26,3121,30406,9490
0,5824,34,4948,97,48,4460,30406,13560
0,5826,10,10000,1,1,10000,265,265
0,5829,10,10000,1,1,10000,265,265
0,5831,30,10000,32,32,10000,10336,10336
0,5834,30,10000,9,9,10000,2907,2907
0,5836,30,10000,24,24,10000,7752,7752
0,16046,12,10000,10,10,10000,3850,3850
0,16047,20,10000,40,40,10000,13680,13680
0,16050,23,5314,350,186,5587,121518,67890
0,16050,24,4686,350,164,4413,121518,53628
0,16053,1,10000,35,35,10000,9275,9275
0,5837,9,8723,235,205,8504,63160,53710
0,5837,25,1277,235,30,1496,63160,9450
0,5838,9,8077,26,21,7731,7117,5502
0,5838,29,1923,26,5,2269,7117,1615
0,16056,68,10000,58,58,10000,18154,18154
0,16058,20,10000,17,17,10000,5814,5814
0,16059,1,3944,142,56,3611,41094,14840
0,16059,7,1549,142,22,1536,41094,6314
0,16059,11,1690,142,24,2102,41094,8640
0,16059,35,2817,142,40,2750,41094,11300
0,16062,29,10000,109,109,10000,35207,35207
0,16064,33,204,1273,26,217,360078,7800
0,16064,34,9482,1273,1207,9470,360078,340978
0,16064,35,314,1273,40,314,360078,11300
0,16065,11,5330,212,113,5443,74736,40680
0,16065,13,4670,212,99,4557,74736,34056
0,16066,68,10000,14,14,10000,4382,4382
0,16068,55,3279,61,20,3038,30742,9340
0,16068,57,6721,61,41,6962,30742,21402
0,16070,1,10000,309,309,10000,81885,81885
0,16073,11,10000,27,27,10000,9720,9720
0,16074,30,10000,59,59,10000,19057,19057
0,16077,20,10000,32,32,10000,10944,10944
0,16079,9,10000,34,34,10000,8908,8908
