ID,Particle ID,Particle_Polygon_Area,Particle_Polygon_Length,Convex_Hull_Area,Convex_Hull_Length,Maximum_Dimension_Length,Maximum_Dimension_Angle,Paris_Factor,Area_Delta_Factor,Angularity,Min_Rect_Min_Length,Min_Rect_Min_Length_Angle,Min_Rect_Max_Length,Min_Rect_Max_Length_Angle,EncloseLengthDelta,FormIndex
8547,10736,11148.191603640036,450.1427832933789,11889.647186257615,407.4367164184223,149.57292605498725,74.36296175586055,20.963288360639087,6.650904550075037,10.513009513561725,106.55453382558636,153.0999999999941,147.79944230073994,63.09999999999412,10.38622794726938,0.08274144959552521
8548,10737,537.4724567361834,93.60793723572303,568.5441558772843,91.02036587281535,29.714370952406473,77.61847674331223,5.685697564704032,5.781077476934293,10.901633589941886,26.244277259343477,39.80000000000005,28.4201945849576,129.80000000000004,10.901633589941886,0.08177757223611537
8549,10738,350.66484489160854,72.35995759643295,360.91116523516814,70.37002309626419,24.843515659209213,111.77215146159097,5.65563122651412,2.9219696507435096,13.031226095706671,18.0,0.0,24.0,90.0,13.031226095706671,0.04617423740054715
8550,10740,38.02512626584708,24.091012807945216,38.77512626584708,23.94697646517494,7.900664323911332,57.41928925614817,1.2029605739976408,1.9723800382843841,18.377892359798246,6.0,0.0,8.0,90.0,18.377892359798246,0.08613806101748195
8551,7057,14.674174785275223,15.386603196371972,15.866116523516816,15.15901481713858,4.315072906367325,138.81407483429035,3.002680345375529,8.122717329479025,19.222535288579646,3.8164441001689102,75.19999999999897,5.239199361506204,165.199999999999,19.222535288579646,0.11130758338380403
8552,7060,139.9326118445749,51.95612690926417,154.51471862576142,50.3062359381768,19.765380086258393,74.39551908976433,6.5593894685938565,10.420806550358023,75.07257419637226,10.033464254319254,169.6999999999931,20.67645174688562,79.69999999999308,74.60016321036466,0.23930738293945442
8553,7062,6772.608234200375,328.73904563744816,7113.8101371615185,308.52379533809165,103.14989683205057,176.9256271437779,13.104499947697002,5.03796899454688,4.854083080605428,90.29102162127388,138.49999999999503,98.0676511792521,48.49999999999502,4.824127433905114,0.06716552397111526
8554,7063,8.805456351736996,12.026881414829743,9.128679656440358,11.950809636682035,3.383430858821349,65.85696553046122,1.2730815812547562,3.6707161081958177,32.25782590206585,2.658481155877371,137.1999999999951,4.153085165003626,47.1999999999951,32.25782590206585,0.12114075374963162
8555,10744,191.5058351492783,58.30018175509659,212.13603896932108,56.302396407367475,21.28758721873477,118.9637254814318,7.096626343484351,10.77262413647165,47.98166897719654,12.43429097476996,26.600000000000037,22.268623641164837,116.60000000000005,47.98166897719654,0.17715819033352412
8556,10745,12.04289321881345,15.895875324428602,12.04289321881345,15.895875324428602,6.044762569202766,96.46237537143303,0.0,0.0,200.52112251138308,2.0,0.0,7.0,90.0,200.52112251138308,0.2652347325703555
8557,10746,447.013194462159,99.07154327423831,543.2647186257615,91.95592023267064,32.46940408980681,170.39281924083443,15.4761608030531,21.53214387316043,28.676079393354247,22.95429915754688,80.49999999999864,33.469345529108,170.49999999999864,28.557185061548434,0.24687643235935447
8558,10749,2584.142243942704,286.219811282926,3186.563816817957,261.4784984647376,114.68873640199519,142.27113690137912,18.92416620368881,23.31224507038436,226.89977267985108,36.0683273247317,58.599999999999994,114.9836771835557,148.6,208.31719592914337,0.7073523430417583
8559,10751,2597.705321112453,226.18815656464858,2775.4657287525383,215.46171113864906,91.2247638700552,148.93726975799444,9.956706803555527,6.842978154425938,66.351189218625,40.6742506700618,58.400000000000006,92.2207092151194,148.4,65.2236468990716,0.17625258500621632
8560,10752,33.71446609406726,24.823191878674667,34.56801948466054,24.668503921790222,9.623458211725081,70.27325057276343,1.254133265437353,2.5317126132496472,68.85406128480167,4.7622726035654654,154.39999999999404,10.567692481997039,64.39999999999404,68.85406128480167,0.15783897935802205
8561,7066,2021.6173791819874,180.4072845396738,2100.1167478527523,174.23141804994685,60.89815187041841,125.32787637070578,7.089268467018416,3.882998310121783,9.909773431166897,48.42545162955588,62.39999999999976,58.1333025100907,152.39999999999975,9.909773431166897,0.06356207162142458
8562,7068,30.696699141100897,24.52530686835694,32.955582617584085,23.956383540750622,9.295630140987,60.94539590092286,4.749659535535145,7.358717841615384,81.60965204698168,4.449747468306227,134.99999999999523,9.899494936611429,44.99999999999524,81.60965204698168,0.20445275057010898
